member_id,time,lat,lon,TREFHTMX
1,1970-01-01 00:00:00,40.0523560209424,245.0,271.61398
1,1970-01-02 00:00:00,40.0523560209424,245.0,270.29233
1,1970-01-03 00:00:00,40.0523560209424,245.0,268.95575
1,1970-01-04 00:00:00,40.0523560209424,245.0,270.07755
1,1970-01-05 00:00:00,40.0523560209424,245.0,267.5005
1,1970-01-06 00:00:00,40.0523560209424,245.0,269.1092
1,1970-01-07 00:00:00,40.0523560209424,245.0,267.56412
1,1970-01-08 00:00:00,40.0523560209424,245.0,268.095
1,1970-01-09 00:00:00,40.0523560209424,245.0,268.0883
1,1970-01-10 00:00:00,40.0523560209424,245.0,267.8432
1,1970-01-11 00:00:00,40.0523560209424,245.0,270.37003
1,1970-01-12 00:00:00,40.0523560209424,245.0,268.9582
1,1970-01-13 00:00:00,40.0523560209424,245.0,266.5549
1,1970-01-14 00:00:00,40.0523560209424,245.0,264.2787
1,1970-01-15 00:00:00,40.0523560209424,245.0,264.45837
1,1970-01-16 00:00:00,40.0523560209424,245.0,269.81366
1,1970-01-17 00:00:00,40.0523560209424,245.0,274.05466
1,1970-01-18 00:00:00,40.0523560209424,245.0,273.57455
1,1970-01-19 00:00:00,40.0523560209424,245.0,272.6952
1,1970-01-20 00:00:00,40.0523560209424,245.0,270.2745
1,1970-01-21 00:00:00,40.0523560209424,245.0,274.1758
1,1970-01-22 00:00:00,40.0523560209424,245.0,274.43152
1,1970-01-23 00:00:00,40.0523560209424,245.0,274.1305
1,1970-01-24 00:00:00,40.0523560209424,245.0,273.25354
1,1970-01-25 00:00:00,40.0523560209424,245.0,269.2495
1,1970-01-26 00:00:00,40.0523560209424,245.0,270.12335
1,1970-01-27 00:00:00,40.0523560209424,245.0,271.51147
1,1970-01-28 00:00:00,40.0523560209424,245.0,268.9098
1,1970-01-29 00:00:00,40.0523560209424,245.0,268.2551
1,1970-01-30 00:00:00,40.0523560209424,245.0,270.84668
1,1970-01-31 00:00:00,40.0523560209424,245.0,271.27118
1,1970-02-01 00:00:00,40.0523560209424,245.0,270.14523
1,1970-02-02 00:00:00,40.0523560209424,245.0,269.7781
1,1970-02-03 00:00:00,40.0523560209424,245.0,273.20126
1,1970-02-04 00:00:00,40.0523560209424,245.0,273.0863
1,1970-02-05 00:00:00,40.0523560209424,245.0,268.516
1,1970-02-06 00:00:00,40.0523560209424,245.0,269.66556
1,1970-02-07 00:00:00,40.0523560209424,245.0,274.15414
1,1970-02-08 00:00:00,40.0523560209424,245.0,274.5978
1,1970-02-09 00:00:00,40.0523560209424,245.0,274.94855
1,1970-02-10 00:00:00,40.0523560209424,245.0,275.38547
1,1970-02-11 00:00:00,40.0523560209424,245.0,274.78098
1,1970-02-12 00:00:00,40.0523560209424,245.0,274.7042
1,1970-02-13 00:00:00,40.0523560209424,245.0,273.8932
1,1970-02-14 00:00:00,40.0523560209424,245.0,271.75226
1,1970-02-15 00:00:00,40.0523560209424,245.0,273.07022
1,1970-02-16 00:00:00,40.0523560209424,245.0,271.85355
1,1970-02-17 00:00:00,40.0523560209424,245.0,264.3467
1,1970-02-18 00:00:00,40.0523560209424,245.0,269.60358
1,1970-02-19 00:00:00,40.0523560209424,245.0,269.07224
1,1970-02-20 00:00:00,40.0523560209424,245.0,266.21802
1,1970-02-21 00:00:00,40.0523560209424,245.0,269.60938
1,1970-02-22 00:00:00,40.0523560209424,245.0,271.03128
1,1970-02-23 00:00:00,40.0523560209424,245.0,269.98495
1,1970-02-24 00:00:00,40.0523560209424,245.0,271.65765
1,1970-02-25 00:00:00,40.0523560209424,245.0,269.61276
1,1970-02-26 00:00:00,40.0523560209424,245.0,268.36356
1,1970-02-27 00:00:00,40.0523560209424,245.0,268.81937
1,1970-02-28 00:00:00,40.0523560209424,245.0,271.4789
1,1970-03-01 00:00:00,40.0523560209424,245.0,268.952
1,1970-03-02 00:00:00,40.0523560209424,245.0,267.499
1,1970-03-03 00:00:00,40.0523560209424,245.0,271.40427
1,1970-03-04 00:00:00,40.0523560209424,245.0,271.8382
1,1970-03-05 00:00:00,40.0523560209424,245.0,271.3638
1,1970-03-06 00:00:00,40.0523560209424,245.0,272.73047
1,1970-03-07 00:00:00,40.0523560209424,245.0,272.29147
1,1970-03-08 00:00:00,40.0523560209424,245.0,273.25714
1,1970-03-09 00:00:00,40.0523560209424,245.0,273.69287
1,1970-03-10 00:00:00,40.0523560209424,245.0,273.56158
1,1970-03-11 00:00:00,40.0523560209424,245.0,272.07928
1,1970-03-12 00:00:00,40.0523560209424,245.0,270.85718
1,1970-03-13 00:00:00,40.0523560209424,245.0,271.1112
1,1970-03-14 00:00:00,40.0523560209424,245.0,271.7361
1,1970-03-15 00:00:00,40.0523560209424,245.0,271.39755
1,1970-03-16 00:00:00,40.0523560209424,245.0,271.32263
1,1970-03-17 00:00:00,40.0523560209424,245.0,273.2225
1,1970-03-18 00:00:00,40.0523560209424,245.0,275.49304
1,1970-03-19 00:00:00,40.0523560209424,245.0,275.4416
